,created_at,text,sentiment
3869,2020-06-30 13:12:40+00:00,"$IDEX 
$idex $izea $lk $fb $ibio $wkhs $dow $spy $tsla $nkla $dkng $aapl $aal $ibio $ino $shop $aytu $tlss $ozsc $tops $aal $zom $ktov $study $stocks $boxl 

We alerted $VXRT at 2.75, RAN TO $14! 400% GAIN

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
backhand_index_pointing_downbackhand_index_pointing_downflexed_biceps
https://t.co/33NfOdjf0i",
3870,2020-06-11 13:47:52+00:00,"$SPX Tom DeMark price flip on the daily if it can close here or lower. MACD about to cross as well. Blood is coming smiling_face_with_horns. Especially to the new #Robinhood traders that said ""markets are easy"" the past few weeks. https://t.co/UrIMUqyqZP",
3871,2020-06-09 14:17:31+00:00,3 Stocks to Help You Build Retirement Wealth @themotleyfool #stocks $JNJ $TGT $AVGO https://t.co/NMlMOLBFw2,
3872,2020-06-23 13:03:13+00:00,"RT @bootsiejones: Plan
$ES_F $SPX $SPY

Watching order flow for a pullback to buy around $3116. 
Would add above $3138 if we are long 16's…",
3873,2020-07-13 14:59:23+00:00,Taking my options profits and plunking down on more long term positions. Is $T under 30 ? What about $O ?,
3874,2020-04-13 15:45:55+00:00,"BOOM money_bagmoney_bag Come Join US 
$fb $aapl $amzn $nflx $googl $bidu $roku $spy $amd $nvda $tsla $ba $baba $shop For  Daily Powerful Watchlist, Swing &amp; Day Option Trading Alerts  Paypal monthly link in bio, $149.99 DM for biweekly link $84.99 #trading #optionstrader #Money https://t.co/p9thHbRopF",
3875,2020-06-25 12:40:00+00:00,Trending Premarket $RAD $DIS $CHEF $NGG $QURE $XOM $NVAX $SRNE $FDS $ACN $KBH $DRI $WKHS $SPY $LLNW $SKT $ACTT $BX $ALLY $M,
3876,2020-06-01 01:28:43+00:00,"@OneHeraldGuild Do you think McClatchy management, some McClatchy family members and Chatham planned this all along? $MNI $MNIQQ $GCI $JPM $WFC",
3877,2020-04-21 14:38:57+00:00,"this is a good take on #OilPriceWar. Yes, the pain to the #oil #energy industry is immense but it makes up a smaller porunion of the US #economy than it does in #russia or especially #SaudiArabia where their sovereign budget is highly dependent on oil

#investment #oott #stocks https://t.co/S5Tyzh1BBm",
3878,2020-06-07 03:03:34+00:00,"RT @1stsmartercheat: $spy $spx $acb $qqq $nyse $amzn $aapl $twtr $nflx
$amd $msft $nvda $fb $googl $penn $mrna
Rhapsody 1954.  Not bad.  Li…",
3879,2020-07-02 12:55:46+00:00,RT @TSLAchooo: Hear me out tho.. $TSLA is the $AMZN of cars.. Tesla trades at $1200 and Amazon at $2800.. the upside is obvious,
3880,2020-04-16 02:37:29+00:00,"RT @gvkreddi: Good snapshot by @_prashantnair thumbs_up
So, What's next?.... any guesses...

#investors #investing #stockmarkets #marketcrash2020 #…",
3881,2020-06-30 17:20:30+00:00,RT @RichLightShed: Just spoke to union leaders representing Walt Disney World cast members in Orlando - Confirmed that Disney is NOT testin…,
3882,2020-04-24 15:08:30+00:00,$aapl 30min potential intraday double top. Need hourly to confirm rejection in 20ish min https://t.co/HZU6xu65bX,
3883,2020-04-18 13:49:10+00:00,"We exept a Breakout above 7200 USDT / BTC (Daily Close) will be bullish for midterm. 

https://t.co/XfzrLldXLx

#cryptocurrency #Crypto #cryptocurrency #trading #stocks #bitcoin #ripple #xrp #ATOM",
3884,2020-06-27 02:58:54+00:00,TF SELL $CPG at 1.58 : 1.62 SmallCap -16% Shp 2.11 S 2.79 N 0.77 RSI 47.16% SRSI 0% ADXR 33.72 #stocks #trading #finance #market https://t.co/95o0fNTfmx https://t.co/W0xdwmJRvu,
3885,2020-05-03 14:16:20+00:00,RT @the_chart_life: There are 114 stocks in the S&amp;P 500 that closed Friday above their respective closing price from 3/6/2020. I think it's…,
3886,2020-06-28 13:05:04+00:00,The social media sector is looking vulnerable here if the boycott of social media advertising becomes a growing trend. #stocks #economy #financialservices #markets #investing $SOCL $FB $TWTR https://t.co/gHGdBPrzNB,
3887,2020-05-04 19:59:04+00:00,RT @Guruleaks1: $200/month TradingHuckster @TradewithMrX  claims he made $100 Million running a hedge fund and tweeted a $JPM bank account…,
3888,2020-07-11 14:35:05+00:00,The recovery in US ISM manufacturing and non-manufacturing is much sharper compared to the previous crisis. This shows that the economy is gradually getting back on track following the reopening. #stocks #markets #economy #investing #financialservices #ism https://t.co/CrjYqoecVX,
3889,2020-07-15 17:25:17+00:00,"$idex $izea $lk $fb $ibio $dow $spy $tsla $nkla $dkng $aapl $aal $zom $vxrt $ino $shop $aytu $tops $ktov $ba $nvda $msft $spy $gnus $uavs $nio $mrna $solo

We alerted $UAVS at $1 RAN TO $2.4 (140% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT

backhand_index_pointing_down    backhand_index_pointing_down
https://t.co/33NfOdjf0i",
3890,2020-06-24 15:44:01+00:00,Ghostface Chillah Inc. NOT owned by Snap Inc. The trademark for Ghostface Chillah is a private company 100% shares owned by Daisy Ducharme @Daisydefalco for merchandising Snapchat are owned and operated in Canada 🇨🇦  #snapchat $SNAP #NYSE #StockMarket #NASDAQ @evanspiegel #stocks https://t.co/dx3lxlqOtC,
3891,2020-04-14 14:46:17+00:00,"RT @NorthmanTrader: You can't have an economic downturn 4 times worse than the financial crisis as Goldman says and have a $SPX 3,000 targe…",
3892,2020-04-25 22:49:15+00:00,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",
3893,2020-04-20 01:23:21+00:00,RT @SeekingAlpha: A Record Amount Of Money Sitting On The Sidelines. https://t.co/gEWPqbMk0P #stocks #business #stockmarket,
3894,2020-07-15 20:45:34+00:00,"*GATES, MUSK TWITTER HANDLES APPEAR TO BE HACKED - Bloomberg 

$tsla $msft

Major flaw in $twtr security apparently",
3895,2020-05-06 20:26:55+00:00,RT @GerberKawasaki: My #FoxBusiness interview with @LizClaman about Disney and the good fortune of launching #DisneyPlus and buying #Hulu a…,
3896,2020-07-05 19:05:48+00:00,"$AAPL Choppy week. Not trading especially well last few weeks, lots of ""news"" but overall chart is strong, above the 8D. That continues may run again,  Needs to clear 370

https://t.co/RDqSPRjppf",
3897,2020-06-01 13:16:52+00:00,"RT @ukarlewitz: Summation $NYSI is 1-2 up days away from reaching +500 after being negative March-April. Since 2003, higher highs in $SPX h…",
3898,2020-06-11 21:58:36+00:00,RT @TommyThornton: 2 days ago 95% of the $SPX was above the 10 day moving average and today only 2% are above,
3899,2020-07-02 08:36:36+00:00,"RT @jugerlesjuges: @owhy3 $AAPL is a luxury brand, I don't understand how it beat the bear market. PCs are cheap, and #Linux is a great OS.",
3900,2020-07-06 02:32:38+00:00,"“Investing should be more like watching paint dry or watching grass grow. If you want excitement, take $800 and go to Las Vegas.”

~Paul Samuelson

$SPY $SPX $UVXY $VIX $VXX $QQQ $ES_F $NQ_F",
3901,2020-05-08 16:38:27+00:00,"RT @gvkreddi: #Weekend fun
I found 76 #Companies incorporated &gt;100 yrs ago, of which 67 are still listed &amp; actively traded on #BSE.
Check o…",
3902,2020-07-01 12:06:17+00:00,Overnight inventory balanced most of the night with a short bias in the last few hours. ON high couldn't take out YD HOD so we'll see how the open shapes up. 3093.5 has been a key resistance and was rejected once again last night. Levels posted last night still hold. #ES_F $SPX,
3903,2020-06-29 09:30:32+00:00,"RT @charliebilello: Apple has bought back $338 billion in stock over the past 7 years, which is greater than the market cap of 492 companie…",
3904,2020-06-23 10:33:48+00:00,RT @musicnews360: Lawsuit accuses Knoxville police of choking ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness…,
3905,2020-06-01 05:16:20+00:00,"RT @stageanalysis: NEW VIDEO: US Stock Market Breadth Update. Shakeout or Not? Improvements in a Number of Indicators

#marketbreadth #trad…",
3906,2020-07-14 14:06:41+00:00,"RT @50F7W4R37R4D3R: ""Successful people do what unsuccessful people are not willing to do.""- Jim Rohn #softwareengineer #javascript #python…",
3907,2020-07-01 14:46:32+00:00,More updates for the $SPY trades and comments on the $SPX at 10:45 AM https://t.co/I0XyJugmCI,
3908,2020-04-13 10:23:38+00:00,CVS Health $CVS Given “Buy” Rating at Royal Bank of Canada https://t.co/jvx6VLhexG #stocks,
3909,2020-04-23 12:41:43+00:00,$DIS https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Disney #Stocks https://t.co/E6VcDzsIGu,
3910,2020-06-03 08:33:11+00:00,RT @5stocksinto: 5 Malaysian Stocks Into Oil Services https://t.co/m7yzUkM5g9 #Malaysia #Energy #Stocks #Investment #oilandgas #oilservices…,
3911,2020-07-06 23:32:35+00:00,"$KO Digest this dividend. You better hope those audits worked all 24 audits.. who the fuck gets 24 audits?
Coca-Cola is so corrupt and Mr. Innocent gas company man himself sold his soul dirtbag move W.B. Wait two years to invest in that? Slime 
https://t.co/VBFmUmkLhi",
3912,2020-06-10 20:39:31+00:00,Streamline Health Solutions $STRM Q1 Revenues $2.8M Beat $2.58M Estimate. Shares up_arrow️69.49% to $2 #earnings #stocks #stock #StockMarket #Investment #investing https://t.co/YcCtCSZzuD,
3913,2020-06-13 13:17:24+00:00,Short Interest in Tutor Perini Corp $TPC Decreases By 8.5% https://t.co/zCZFQGAWUa #stocks,
3914,2020-05-07 20:53:09+00:00,Equities Analysts Offer Predictions for SUMMIT THERAPEU/S’s Q1 2021 Earnings $SMMT https://t.co/MMYDLiInn3 #stocks,
3915,2020-07-09 14:08:55+00:00,RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…,
3916,2020-06-08 12:56:04+00:00,Skim the cream of financial news $TWTR $FB $LNKD https://t.co/7gg0FoRUNF https://t.co/t9Ulk7ImFI,
3917,2020-06-27 02:35:18+00:00,"RT @Mamaen9: How about adding/ buying some butterfly trades (put side) as an hedge next week?

$spy $spx $aapl $fb $msft $goog $nflx $amzn",
3918,2020-06-16 11:33:00+00:00,Limbach $LMB Posts Quarterly Earnings Results https://t.co/MufcXUdvd2 #stocks,
3919,2020-06-18 06:57:46+00:00,RT @szaman: $FB chart via @MarketSmith #IBDpartner. Expecting this breakout of this box soon. https://t.co/BGOTWaAGpA,
3920,2020-07-15 21:04:42+00:00,"RT @sbwcws: Texas reports 282,365 COVID-19 cases, up from 275,058 yesterday
$SPX $SPY",
3921,2020-06-29 17:33:07+00:00,"RT @mrzoriley: waving_hand Robinhood is great - easy to use, packed with useful info, &amp; you trade free! I get a #bonus random #share for referrals, &amp;…",
3922,2020-06-15 12:05:16+00:00,"RT @GoingGreenPicks: $HTSC, quickly becoming a rock star company. Only 9 million shares in the DTC. Last trade .054. See you at 1.00 within…",
3923,2020-06-11 12:50:10+00:00,$MSFT After a big breakout we should be seeing a consolidation between 190 and 187 levels ... #trading #stocks #markets #microsoft #ath #money #investing #investment #investor #stockmarket #options #markets #stockmarkets #wallstreet #stock #msft https://t.co/vnETyy36qv,
3924,2020-06-17 14:31:02+00:00,"RT @CallMeShylo: Here we are at the pivotal point

$SPX 3111

Bought

Real-time trade",
3925,2020-04-14 12:11:05+00:00,The grinding rally in #GOLD #GLD #GDX since the low last month has carved out a rising wedge. The next direction depends now on #DXY next move. If #SPX500 WAVE (C) downtrend resumes then #DXY below will extend the upward move due to margin calls and #Gold (~50% off) crash begins. https://t.co/XISVqTuuCy,
3926,2020-04-14 01:59:28+00:00,If $JPM has crap earnings and is down more than 5% Im swiping shares ASAP,
3927,2020-07-01 15:57:37+00:00,"Sad, but $AAPL $AMZN $MSFT $TSLA $PYPL are at ATH's

$SPY $QQQ https://t.co/aZ4miZAXyt",
3928,2020-05-31 20:36:38+00:00,"FREE ""Swing Trading Scanning &amp; Strategies"" ebook by our friends at TI

You can download&amp; start reading for immediately at
https://t.co/ckQS4CB903

#stocks #trading #StockMarket #stockstotrade #stockstowatch #daytrading #swingtrading $SPY $AAPL $AMZN $GOOGL $NFLX $FB $TSLA #SpaceX https://t.co/EzdYeeZVuA",
3929,2020-06-23 05:20:08+00:00,Conagra Brands $CAG Set to Announce Quarterly Earnings on Tuesday https://t.co/pg6uNlSYTO #stocks,
3930,2020-06-01 03:08:30+00:00,RT @tribepublic: The Bigs &amp; Financials Lead Positive Charge During Holiday-Shortened Trading Week https://t.co/gYcH1d4iEy $DIA $GS $JPM $AT…,
3931,2020-05-06 20:29:47+00:00,"no change to holdings but did trimmed $CHFS when it spiked to 0.48 late last week.
5/6 Holdings
$CPRX
$SRPT
$APTO
$CHFS
$HD
$AMAT",
3932,2020-06-24 07:54:04+00:00,#bitcoin is coming down a bit at night $ccl $tsla $nkla $amzn $goog https://t.co/uyxxYfwN4t,
3933,2020-06-10 17:14:18+00:00,"$TTOO fucking ripping. Alerted this one at .55 . Let’s Fucking Go. Printing money on another red day. Too easy. @WarrenBuffett hit me up if you need a few tips, pussy. 

#stocks #StockMarket $VISL #XSPA $GNUS $IDEX $MARK",
3934,2020-04-29 20:56:06+00:00,"RT @bluff_capital: $FB Facebook eps in-line, beat on rev. +10% AH. https://t.co/BUVo4ajOq9",
3935,2020-06-18 14:58:19+00:00,The charts of the regular session of $SPY and the $SPX futures $ES_U (Globex session included) look to me like people are aware of the potential volatility of the much larger than usual option expiration tomw. $NDX $IWM https://t.co/sOWeRdEMrS,
3936,2020-06-09 10:33:48+00:00,"$WYNN $MGM $OXY $BP $MAR $DIS $NKE $SBUX $BA $CLL

#stocks #stockstobuy #stockstowatch #wynn #mgm #starbucks #carnival #nike #marriott #disney #dis

https://t.co/8CWyNyaDSm",
3937,2020-07-09 14:23:37+00:00,"RT @MacroCharts: Fascinating chart from GS:

Due in part to the speed of the rally, the relationship between $SPX returns and the relative…",
3938,2020-06-02 20:12:33+00:00,@VolatilityWiz Mark my words - Zoom is the equivalent of the all seeing eye - they're collecting all facial behaviour and compiling databases - a system for China and the US and all others. Zoom the biggest scam on the market! $ZM A government Monopoly being formed just like $AAPL $GOOG $AMZN,
3939,2020-04-23 16:01:24+00:00,#SP500 #Emini Daily Live Broadcast https://t.co/cKthk4Hh3g,
3940,2020-06-28 01:18:29+00:00,"RT @JimScalpert: $SPX / $SPY  hundred_points% confirmed Squirrel pattern.

chipmunk️chipmunk️chipmunk️chipmunk️chipmunk️chipmunk️chipmunk️peanutschestnutpeanutschestnutpeanutschestnut https://t.co/ot7FNNT21s",
3941,2020-04-18 17:16:03+00:00,New 'Today at Home' video creates 'house' music on GarageBand https://t.co/aq0JE8VVI8 $AAPL https://t.co/vziHPPzoCQ,
3942,2020-07-15 02:21:51+00:00,RT @Fortune_Trader: Hearing rumors on $CYIO. This tight floated penny play may be positioning itself to capitalize on everyone's need for c…,
3943,2020-06-07 06:55:07+00:00,"M, Not V, Shaped Factor Recovery. https://t.co/PulL2jKX7B #stockmarket #stocks #business",
3944,2020-07-06 15:30:22+00:00,"RT @4Awesometweet: Apple +74.7% since April 

Normal winking_faceclinking_glasses

@DiMartinoBooth @GaryKaltbaum 
#apple $aapl",
3945,2020-05-05 16:45:06+00:00,"Ben Carlson: “In a low rate, low inflation world, growth stocks tend to perform better while value #Stocks tend to do better when inflation is higher” @awealthofcs #Investing #TEBI https://t.co/R2eI6gd89s",
3946,2020-06-26 18:12:02+00:00,"@Hipster_Trader $TWTR down 22% from its June high
$FB down 10% from its June high",
3947,2020-06-05 16:05:47+00:00,"Boom again here, had to wait ALL DAY but finally Slack $WORK finally on the move!!

#stocks #trading #market #trader #markets #nasdaq #nyse #daytrading #stockmarket #finance #money #pennystocks #livetrading #stockstowatch #stock https://t.co/zyOdsEELue",
3948,2020-07-11 19:18:18+00:00,RT @realJuicytrades: Will $TSLA beat or miss ER ? #vote  #investing #investors $FB $SPY $AMD $DIS $BAC $NFLX,
3949,2020-05-28 02:57:31+00:00,"How can we leave an employee out of it @jack - When they are overtly; appallingly leftist bias &amp; supposed be managing $TWTR integrity ??

Please explain to us what we are missing because WE DON’T GET IT 🧐

@omidkordestani @jessecohn4 @egon_durban @omidkordestani @boo @vijaya $FB https://t.co/Xl8Gd7XHvm",
3950,2020-04-22 15:19:07+00:00,"New 5K challenge having a big day! $SPY $ROKU. And $AAPL and $FB small wins yesterday! Account up 18% in 2 days! 

Follow along on https://t.co/kFsvHX8fqZ https://t.co/zgM9Ciykiz",
3951,2020-07-02 13:11:08+00:00,$AMZN $TSLA $MA $MSFT $SPY $TWTR all going to be HUGE at open!!,
3952,2020-05-29 14:58:27+00:00,"Long Setup 04 s01 ES

Please note this message is delayed by 5 mins. For Real Time Messages please see our website for FAQ's https://t.co/YkAlNRdUSE or contact me on info@tradeinflection.com

#ES_F $SPX #trading #NQ_F #RTY_F #DJIA $NDX #YM_F #RUT #DAX #FSTE",
3953,2020-07-07 19:50:04+00:00,$MSFT chart...  broke the trend line. https://t.co/MjCBBRJXXO https://t.co/eSIMEoxCVF,
3954,2020-06-13 01:42:40+00:00,$ORCC https://t.co/ynwgaJHQ5c Owl Rock Capital Corp Ordinary Shares. Our Artificial Intelligence is forecasting this equity has a neutral short term outlook and has a neutral long term outlook #Stocks #Equity #business,
3955,2020-04-20 19:31:53+00:00,"RT @JoshCrumb: #Oil: all time epic collapse.
#Stocks: flat year over year.
Difference? Can’t print more storage capacity &amp;working capital i…",
3956,2020-04-21 18:21:46+00:00,"RT @KobeissiLetter: S&amp;P 500: The first breakdown of this $SPX uptrend and ascending triangle since its formation at the March 23rd, 2191 bo…",
3957,2020-04-28 14:30:03+00:00,"Ok, so $NAT has pushed to a new 60 day high. Where do you think it is heading from here? https://t.co/oBEy59JADX #stocks https://t.co/drGxkCeMNc",
3958,2020-04-15 10:54:22+00:00,RT @fischersblack: $AMZN carrying the entire $QQQ flexed_bicepslight_skin_tone https://t.co/Vjfo9r28iH,
3959,2020-04-14 01:49:50+00:00,"#WallStreet Ended Mixed! The much-awaited oil production cuts failed to lift sentiment as #investors brace for the #earnings season.

#StockMarket #stocks #oil #gold #goldprice #OPEC #opecplus #G20VirtualSummit #ausbiz 

https://t.co/7XkKoHCAnR",
